2023-11-26 00:00:00,-0.46,55.74,0,0,0,0,144,0,0,0,0,0,0.03,0,0.9,12.89,
2023-11-26 00:01:00,-0.4,55.11,0,0,0,0,138,0,0,0,0,0,0.015,0,0.9,12.89,
2023-11-26 00:02:00,-0.35,55.24,0,0,0,0,138,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:03:00,-0.38,55.33,0,0,0,0,138,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:04:00,-0.38,55.32,0,0,0,0,139,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:05:00,-0.39,55.09,0,0,0,0,139,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:06:00,-0.4,54.83,0,0,0,0,139,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:07:00,-0.43,55.15,0,0,0,0,139,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:08:00,-0.45,55.41,0,0,0,0,139,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:09:00,-0.45,55.68,0,0,0,0,139,0,0,0,0,0,0.015,0,0.9,12.89,
2023-11-26 00:10:00,-0.46,56.03,0,0,0,0,141,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:11:00,-0.43,55.67,0,0,0,0,127,0,0,0,0,0,0.03,0,0.9,12.89,
2023-11-26 00:12:00,-0.42,55.52,0,0,0,0,93,0,0,0,0,0,0.195,0,0.9,12.89,
2023-11-26 00:13:00,-0.39,55.1,0,0,0,0,42,0,0,0,0,0,0.09,0,0.9,12.89,
2023-11-26 00:14:00,-0.39,55.3,0,0,0,0,64,0,0,0,0,0,0.06,0,0.9,12.89,
2023-11-26 00:15:00,-0.38,55.2,0,0,0,0,35,0,0,0,0,0,0.12,0,0.9,12.89,
2023-11-26 00:16:00,-0.35,54.56,0,0,0,0,67,0,0,0,0,0,0.165,0,0.9,12.89,
2023-11-26 00:17:00,-0.39,54.57,0,0,0,0,70,0,0,0,0,0,0.375,0,0.9,12.89,
2023-11-26 00:18:00,-0.39,54.91,0,0,0,0,49,0,0,0,0,0,0.24,0,0.9,12.89,
2023-11-26 00:19:00,-0.39,55.07,0,0,0,0,47,0,0,0,0,0,0.12,0,0.9,12.89,
2023-11-26 00:20:00,-0.38,54.76,0,0,0,0,100,0,0,0,0,0,0.15,0,0.9,12.89,
2023-11-26 00:21:00,-0.35,54.04,0,0,0,0,54,0,0,0,0,0,0.21,0,0.9,12.89,
2023-11-26 00:22:00,-0.32,53.95,0,0,0,0,54,0,0,0,0,0,0.03,0,0.9,12.89,
2023-11-26 00:23:00,-0.35,53.03,0,0,0,0,63,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:24:00,-0.4,52.91,0,0,0,0,63,0,0,0,0,0,0,0,0,12.89,
2023-11-26 00:25:00,-0.43,53.32,0,0,0,0,64,0,0,0,0,0,0.015,0,0.9,12.89,
2023-11-26 00:26:00,-0.52,53.57,0,0,0,0,149,0,0,0,0,0,0.135,0,0.9,12.89,
2023-11-26 00:27:00,-0.55,53.9,0,0,0,0,172,0,0,0,0,0,0.36,0,0.9,12.89,
