2023-11-02 00:00:00,17.14,81.94,0,0,0,0,200,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:01:00,17.13,81.95,0,0,0,0,200,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:02:00,17.16,82.11,0,0,0,0,200,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:03:00,17.16,82.24,0,0,0,0,145,0,0,0,0,0,0.015,0,0.9,12.93,
2023-11-02 00:04:00,17.19,82.66,0,0,0,0,291,0,0,0,0,0,0.135,0,0.9,12.93,
2023-11-02 00:05:00,17.3,82.23,0,0,0,0,248,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:06:00,17.33,82.1,0,0,0,0,248,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:07:00,17.37,81.93,0,0,0,0,180,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:08:00,17.41,81.76,0,0,0,0,188,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:09:00,17.47,81.71,0,0,0,0,197,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:10:00,17.51,81.5,0,0,0,0,196,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:11:00,17.54,81.4,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:12:00,17.56,81.22,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:13:00,17.57,81.12,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:14:00,17.57,81.01,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:15:00,17.56,80.52,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:16:00,17.56,80.91,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:17:00,17.51,80.2,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:18:00,17.49,81.02,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:19:00,17.47,81.28,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:20:00,17.43,81.42,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:21:00,17.41,81.7,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:22:00,17.39,81.13,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:23:00,17.34,81.07,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:24:00,17.3,81.56,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:25:00,17.29,82.2,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:26:00,17.26,82.57,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:27:00,17.22,81.82,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:28:00,17.2,82.57,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:29:00,17.22,82.38,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:30:00,17.25,82.85,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:31:00,17.23,82.56,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:32:00,17.29,82.44,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:33:00,17.3,82.48,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:34:00,17.29,81.72,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:35:00,17.23,82.01,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:36:00,17.22,82.25,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:37:00,17.17,82.92,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:38:00,17.17,83.16,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:39:00,17.16,83.34,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:40:00,17.16,83.06,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:41:00,17.13,82.99,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:42:00,17.1,83.5,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:43:00,17.13,83.6,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:44:00,17.12,83.45,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:45:00,17.12,83.54,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:46:00,17.1,83.68,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:47:00,17.12,83.78,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:48:00,17.14,83.81,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:49:00,17.16,83.47,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:50:00,17.14,83.4,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:51:00,17.12,83.65,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:52:00,17.12,83.4,0,0,0,0,183,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:53:00,17.1,84.19,0,0,0,0,182,0,0,0,0,0,0.015,0,0.9,12.93,
2023-11-02 00:54:00,17.09,83.9,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:55:00,17.09,84.21,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:56:00,17.07,83.84,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:57:00,17.06,83.39,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:58:00,17.03,84.3,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 00:59:00,17.02,84.5,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:00:00,17.03,84.6,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:01:00,17.03,84.48,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:02:00,17.06,84.32,0,0,0,0,182,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:03:00,17.05,84.37,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:04:00,17.06,83.65,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:05:00,17.03,84.25,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:06:00,17.02,84.01,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:07:00,17.02,84,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:08:00,16.99,84.13,0,0,0,0,182,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:09:00,17.01,84.5,0,0,0,0,185,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:10:00,17.01,84.24,0,0,0,0,185,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:11:00,17.01,84.43,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:12:00,16.99,84.45,0,0,0,0,185,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:13:00,16.98,84.32,0,0,0,0,185,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:14:00,16.98,84.12,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:15:00,17.01,84.43,0,0,0,0,185,0,0,0,0,0,0,0,0,12.93,
2023-11-02 01:16:00,16.96,84.43,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:17:00,16.96,84.32,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:18:00,16.96,84.5,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:19:00,16.95,84.48,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:20:00,16.98,84.59,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:21:00,16.98,84.05,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:22:00,16.96,84.4,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:23:00,16.98,84,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:24:00,16.95,84.46,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:25:00,16.92,84.42,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:26:00,16.91,84.58,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:27:00,16.92,84.37,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
2023-11-02 01:28:00,16.92,84.83,0,0,0,0,185,0,0,0,0,0,0,0,0,12.89,
